artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Tired Lion,Agoraphobia,Agoraphobia,25,204095,0,0.478,0.775,4,-5.235,1,0.0335,0.000305,0.46,0.436,0.619,85.555,4,garage
CIVIC,Future Forecast,Another Day,25,85573,0,0.314,0.9,10,-4.216,0,0.0665,0.000138,0.536,0.21,0.398,106.816,4,garage
The Vanns,Skinny Legs,Skinny Legs,25,214984,0,0.612,0.886,10,-4.914,1,0.0368,0.00361,4.17e-06,0.0806,0.782,130.034,4,garage
Dark Thoughts,Dark Thoughts,Ain't No Love,25,103466,0,0.446,0.927,0,-7.619,1,0.0539,0.00108,0.00179,0.316,0.48,108.271,4,garage
Arctic Monkeys,One For The Road,One For The Road,48,206051,0,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048,4,garage
Balkans,Balkans,Edita V,24,169506,0,0.362,0.912,6,-5.085,0,0.0448,5.36e-05,0,0.0489,0.444,190.024,4,garage
S.H.I.T.,Complete S.H.I.T.,Eraser,25,62266,1,0.177,0.773,9,-2.105,0,0.0859,0.103,0.965,0.123,0.114,109.85,4,garage
Cyberbully Mom Club,Amy Locust Whatever,Life Time Warranty,54,203650,0,0.571,0.307,4,-17.542,0,0.0383,0.689,0.926,0.128,0.447,129.227,4,garage
Tony Molina,Dissed and Dismissed,Nowhere to Go,27,48325,0,0.182,0.725,5,-8.504,1,0.0356,0.205,1.04e-06,0.302,0.778,143.151,4,garage
Government Warning,No Moderation,Slave Labor,26,91666,0,0.448,0.977,1,-5.103,1,0.0873,0.000316,0.628,0.306,0.465,105.059,4,garage
White Reaper,You Deserve Love,Ring,26,137746,0,0.464,0.791,6,-4.34,1,0.0497,1.21e-05,0.244,0.102,0.7,131.056,4,garage
WAAX,Big Grief,History,25,230586,0,0.518,0.489,7,-7.735,1,0.0297,0.00249,0.000288,0.106,0.14,107.848,3,garage
Shannon & The Clams,Onion,Tryin',24,237680,0,0.213,0.762,9,-5.402,1,0.0424,0.236,0.179,0.331,0.674,166.454,3,garage
Goons Of Doom,Kill the Band,Anti Bad Vibe Shield,?,116885,0,0.5,0.916,10,-3.289,1,0.104,0.107,0,0.352,0.953,148.323,4,garage
The Bobby Fuller Four,Never To Be Forgotten - The Mustang Years,I Fought the Law - Single Version,60,138360,0,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,4,garage
The Grogans,Just What You Want,Kayak,24,181931,0,0.702,0.425,9,-8.348,0,0.0407,0.206,0.0109,0.115,0.526,130.079,4,garage
Zero Boys,Vicious Circle,Down The Drain,25,72880,0,0.194,0.966,2,-1.611,1,0.0899,0.000779,0.854,0.161,0.724,156.049,4,garage
The Grogans,Just A Kid,Just A Kid,24,162614,0,0.397,0.948,2,-4.177,1,0.0635,0.094,0.00648,0.177,0.767,169.345,4,garage
The King Khan & BBQ Show,Invisible Girl,Anala,23,175560,0,0.45,0.76,9,-7.012,1,0.0399,0.0178,0.85,0.122,0.629,117.721,4,garage
Old Mervs,Rollies,Rollies,25,191375,1,0.36,0.941,6,-5.51,1,0.0617,0.000253,0.737,0.166,0.628,106.043,4,garage
The Smith Street Band,Don't Waste Your Anger,Losing It,25,219556,0,0.383,0.49,6,-6.991,1,0.0318,0.007,0.00578,0.118,0.062,124.182,4,garage
C.O.F.F.I.N,Children Of Finland Fighting in Norway,People And Their Stories,25,155760,?,0.232,0.96,1,-4.843,0,0.15,5.14e-05,0.00346,0.0813,0.584,174.17,4,garage
White Reaper,The World's Best American Band,The Stack,26,165523,0,0.589,0.946,1,-2.249,1,0.0347,0.146,0,0.105,0.622,135.019,4,garage
Dear Seattle,Feel the Weight,Feel the Weight,25,167426,0,0.48,0.907,7,-3.229,1,0.0469,0.0518,0,0.332,0.602,103.043,4,garage
The Hives,Live at Third Man Records,Walk Idiot Walk - Live,24,296398,0,0.498,0.914,6,-7.109,0,0.343,0.182,2.67e-06,0.128,0.237,145.123,4,garage
?,Can Do Easy,Promises,25,182013,0,0.324,0.936,10,-5.967,1,0.129,0.0185,0.000224,0.0782,0.899,164.402,4,garage
The Frights,You Are Going to Hate This,You Are Going to Hate This,59,186559,0,0.565,0.762,9,-7.713,1,0.0309,0.00546,0.169,0.623,0.63,99.932,4,garage
Together Pangea,Living Dummy,Make Me Feel Weeeird,24,157232,0,0.415,0.707,9,-11.272,1,0.101,0.289,0.0169,0.176,0.39,175.442,4,garage
Frankie and the Witch Fingers,ZAM,Realization,25,280293,0,0.27,0.799,0,-5.395,1,0.0449,0.00088,0.0818,0.143,0.458,158.122,4,garage
Mr. Airplane Man,Moanin',Not Living at All,25,224908,0,0.374,0.939,10,-11.326,0,0.0427,0.446,0.817,0.11,0.879,124.167,4,garage
Beddy Rays,Lost Found Beat Around,Sway,26,243282,0,0.326,0.823,0,-5.412,1,0.0477,0.000164,5.61e-05,0.341,0.447,157.369,4,garage
Bad//Dreems,Dogs At Bay,Dumb Ideas,26,157325,0,0.524,0.846,0,-4.238,1,0.044,0.000749,0.00142,0.16,0.57,146.194,4,garage
Reatards,Teenage Hate / Fuck Elvis Here's the Reatards,When I Get Mad,23,171666,0,0.194,0.98,6,-2.885,1,0.152,0.833,0.804,0.185,0.662,157.745,4,garage
The Libertines,What a Waster / I Get Along (Live at the ICA 3.6.02),What a Waster,24,181053,?,0.27,0.918,9,-2.986,0,0.0657,0.00458,2.47e-06,0.322,0.392,85.792,4,garage
The Smith Street Band,No One Gets Lost Anymore,The Belly Of Your Bedroom,25,274162,0,0.5,0.598,7,-5.254,1,0.0322,0.387,0,0.0735,0.582,134.529,4,garage
Luca Brasi,ReWiggled,The Shimmie Shake,25,81016,0,0.467,0.905,0,-6.923,1,0.121,0.000145,0.000737,0.155,0.72,165.071,4,garage
Dead Moon,Unknown Passage,Evil Eye,24,162611,0,0.51,0.908,2,-6.758,1,0.0788,0.014,0.00406,0.194,0.838,136.448,4,garage
Poison Idea,Pick Your King E.P. / Record Collectors Are Pretentious Assholes (The Fatal Erection Years: 1983-1986),This Thing Called Progress,27,61284,1,0.0824,0.979,7,-6.583,1,0.274,6.95e-06,0.809,0.446,0.263,210.368,4,garage
Trolls;Thomas Karallus;Lena Meyer-Landrut;Mark Forster;Friederike Walke;Kerstin Sanders-Dornseif;Nic Romm;Robert Griesbach;Jan-David Rönfeldt;Rubina Nath;Bastian Sierich;Maximiliane Häcke;Bianca Krahl;Patrick Bach;Leonhard Mahlich;Timmo Niesner;Helmut Gauß;Marius Clarén,Trolls (Das Original-Hörspiel zum Kinofilm),Trolls - Teil 1,25,182437,0,0.737,0.456,9,-10.969,1,0.91,0.675,0,0.396,0.665,83.44,4,garage
Gorgon City;DRAMA,You’ve Done Enough,You've Done Enough,55,213546,0,0.685,0.791,0,-6.628,1,0.0337,0.016,0.153,0.703,0.539,125.052,4,garage
Nosaj Thing,Views/Octopus EP,Aquarium,50,184000,0,0.635,0.655,0,-9.521,1,0.0484,0.15,0.553,0.129,0.271,91.026,4,garage
George FitzGerald;Lil Silva;TOKiMONSTA,All That Must Be (Remixes),Roll Back - TOKiMONSTA Remix,48,179117,0,0.625,0.579,2,-8.297,1,0.0353,0.486,0.433,0.0995,0.158,100.006,4,garage
Arctic Monkeys,Why'd You Only Call Me When You're High?,Why'd You Only Call Me When You're High?,49,161123,0,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,4,garage
CASTLEBEAT;Sonia Gadhia,Telephone,Telephone,46,209274,0,0.575,0.518,11,-8.933,1,0.0282,0.284,0.938,0.104,0.439,124.029,4,garage
No Vacation,Mind Fields,Mind Fields,51,272625,0,0.443,0.706,0,-6.754,1,0.0302,0.0804,0.937,0.106,0.252,128.331,4,garage
Crumb,Jinx,Nina,52,200280,0,0.58,0.797,11,-9.689,0,0.0443,0.653,0.762,0.0875,0.596,79.89,4,garage
The Fratellis,Costello Music,Henrietta,40,212493,0,0.608,0.952,6,-3.132,0,0.0847,0.0175,0,0.231,0.855,122.454,4,garage
Fake Tides,Beer Up Only Club,Trust,25,148995,0,0.396,0.901,11,-6.046,1,0.0473,1.36e-06,0.88,0.114,0.613,96.478,4,garage
Cyberbully Mom Club,Outdoor Activities,Drunk Text Romance,48,120412,0,0.504,0.162,7,-18.266,1,0.0822,0.925,0.103,0.128,0.185,111.861,4,garage
C.O.F.F.I.N,Children Of Finland Fighting in Norway,Sydney King,24,150666,1,0.27,0.95,1,-4.354,1,0.102,4.63e-05,0.451,0.523,0.238,111.167,4,garage
dave the band,Slob Stories,Capsule,24,237573,0,0.243,0.963,8,-8.422,0,0.116,0.00094,0.000111,0.0844,0.145,166.627,4,garage
The Peep Tempel,Joy,Constable,24,334386,0,0.354,0.77,0,-8.526,1,0.0477,0.000122,0.276,0.69,0.131,165.188,4,garage
The Delta Riggs,Hex.Lover.Killer,Street Signs & Brake Lights,37,241505,0,0.508,0.816,2,-4.564,1,0.098,0.00316,0.0193,0.244,0.734,162.245,4,garage
WAAX,Big Grief,I.D.K.W.I.F.L,25,252133,0,0.347,0.702,11,-5.866,0,0.0611,0.0026,0.000361,0.0904,0.294,116.307,4,garage
Tony Molina,In the Fade,Leave This Town,26,110462,0,0.348,0.21,1,-11.837,1,0.033,0.018,0.48,0.136,0.218,76.13,4,garage
Chain Whip,Two Step To Hell,Two Step To Hell,25,78881,0,0.251,0.943,10,-5.907,1,0.163,2.05e-05,0.109,0.0603,0.41,151.466,4,garage
Ruby Fields,Song About A Boy,Song About A Boy,25,229767,1,0.413,0.807,5,-4.566,1,0.0594,0.00892,0.00134,0.205,0.239,153.934,4,garage
British India,Guillotine,Run The Red Light,25,219133,0,0.543,0.857,5,-4.906,1,0.0383,0.00227,0,0.0938,0.32,139.727,4,garage
Pacific Avenue,Strawberry Skies,You,25,213995,0,0.406,0.904,4,-6.143,1,0.0524,2.19e-05,0.128,0.296,0.651,91.016,4,garage
Eagles Of Death Metal,Heart On,Wannabe In L.A,52,135853,0,0.626,0.949,5,-3.94,0,0.0451,0.276,0.126,0.0989,0.967,158.516,4,garage
Pist Idiots,Idiocracy,Deadshit,25,135777,1,0.348,0.982,4,-3.453,0,0.0993,0.000239,0.0575,0.661,0.27,99.116,4,garage
The Grogans,Twangs n' Cans,Waiting My Whole Life,24,241320,0,0.656,0.786,1,-7.998,1,0.0268,0.0229,0.000257,0.119,0.769,130.054,4,garage
White Reaper,White Reaper Does It Again,Last 4th of July,25,81199,0,0.333,0.902,11,-4.831,1,0.0459,7.3e-05,0.000792,0.143,0.782,154.889,4,garage
The Hives,Blood Red Moon,Blood Red Moon,29,271546,0,0.579,0.642,9,-8.01,0,0.0302,0.58,0.000191,0.155,0.428,126.341,4,garage
The Streets;Donae'o;Greentea Peng,I Wish You Loved You As Much As You Love Him,I Wish You Loved You As Much As You Love Him (feat. Donae’O & Greentea Peng),25,173685,1,0.898,0.779,0,-6.279,1,0.231,0.0271,0.000126,0.171,0.793,126.021,4,garage
White Reaper,White Reaper,Half Bad,25,163226,0,0.157,0.979,2,-3.972,1,0.0819,8.57e-05,0.81,0.594,0.227,84.19,4,garage
Chicano Batman,Black Lipstick,Portal of Yarn,26,360293,0,0.455,0.632,7,-8.572,0,0.048,0.045,0.364,0.122,0.391,129.536,4,garage
Peter Matthew Bauer,Flowers,"Chiyoda, Arkansas, Manila",24,220900,0,0.443,0.743,7,-6.168,1,0.0479,0.084,0,0.124,0.111,130.014,4,garage
The Smith Street Band,More Scared Of You Than You Are Of Me,Young Once,25,303919,1,0.327,0.765,11,-4.179,1,0.104,0.101,0.000828,0.429,0.384,118.536,4,garage
C.O.F.F.I.N,Children Of Finland Fighting in Norway,(Out) On Bail,24,180466,0,0.314,0.976,0,-4.205,1,0.138,0.000221,0.0665,0.191,0.338,89.627,4,garage
Sly Withers,Sly Withers,Girls,25,318293,1,0.467,0.917,4,-5.098,1,0.0434,0.0457,0.00567,0.0996,0.473,146.886,4,garage
Polish Club,Now We're Cookin',Whack,24,203106,1,0.501,0.965,9,-3.151,0,0.213,0.0331,0,0.8,0.711,132.013,4,garage
The Spits,VOL.V,Tomorrows Children,23,131920,0,0.351,0.974,11,-1.145,0,0.0666,0.00574,0.743,0.105,0.375,105.329,4,garage
The Troggs,Hit Single Anthology,Love Is All Around,55,177666,0,0.457,0.492,2,-8.104,1,0.0291,0.432,0.00106,0.0996,0.691,98.921,4,garage
The Smith Street Band,Throw Me In The River,Surrey Dive,25,252180,0,0.139,0.893,3,-5.173,1,0.089,0.00351,0.00222,0.236,0.208,172.723,1,garage
Shannon & The Clams,Year Of The Spider,Godstone,24,150520,0,0.358,0.654,6,-4.344,0,0.0358,0.433,0,0.0864,0.696,138.565,4,garage
Shannon & The Clams,Year Of The Spider,Leaves Fall Again,24,159666,0,0.256,0.856,10,-2.816,0,0.0536,0.121,9.48e-06,0.0957,0.571,160.912,4,garage
Protex,Strange Obsessions,A Place In Your Heart,24,145149,0,0.256,0.958,1,-7.067,1,0.124,0.0101,0,0.182,0.51,182.84,4,garage
Sly Withers,Radio,Passing Through,24,235680,0,0.529,0.843,9,-5.449,1,0.0391,0.000172,4.12e-06,0.286,0.728,141.019,4,garage
Shannon & The Clams,Onion,Strange Wind,24,201733,0,0.404,0.867,11,-6.772,1,0.132,0.697,0.914,0.434,0.696,167.893,4,garage
Jack White,Fear Of The Dawn,What's the Trick?,54,214842,0,0.375,0.71,0,-8.665,1,0.267,0.000867,0.00628,0.104,0.559,97.335,4,garage
The Spits,Kill the Kool,2018,24,117996,0,0.438,0.735,9,-5.157,0,0.0525,0.000485,0.872,0.0706,0.46,104.458,4,garage
Les Sexareenos,Live! In the Bed,Everybody Sexareeno!,24,139640,0,0.305,0.991,5,-2.975,1,0.191,0.088,0,0.544,0.66,139.9,4,garage
13th Floor Elevators,The Psychedelic Sounds of the 13th Floor Elevators - 2008 Remaster,You're Gonna Miss Me (2008 Remastered Original Mono LP Version),54,146737,0,0.428,0.923,2,-4.454,0,0.123,0.0108,0.436,0.0985,0.681,151.005,4,garage
Dan Auerbach,Keep It Hid,"Heartbroken, In Disrepair",58,201280,0,0.6,0.9,5,-8.434,0,0.0456,0.00924,0.3,0.27,0.919,77.73,4,garage
The Smith Street Band,Sunshine and Technology,Why I Can't Draw,25,216210,0,0.387,0.844,6,-4.257,1,0.061,0.199,0,0.0646,0.85,145.67,4,garage
Together Pangea,Non Stop Paranoia,Hi-Fi Television,24,117756,0,0.427,0.911,1,-4.491,0,0.0678,0.00495,0.000697,0.31,0.576,180.028,4,garage
Black Box Revelation;Seasick Steve,Tattooed Smiles,Built To Last,25,207360,?,0.414,0.878,7,-5.398,0,0.0796,0.19,2.39e-06,0.0894,0.664,94.323,4,garage
Ultrasonicas,Yo Fui una Adolescente Terrosatánica,Ramona,26,83720,0,0.622,0.814,5,-4.945,0,0.0745,0.000628,0.00108,0.224,0.914,97.553,4,garage
X JAPAN,BLUE BLOOD REMASTERED EDITION,紅(イントロ ストリングス) - Remaster,37,379133,0,0.25,0.979,8,-5.472,0,0.419,0.0034,0.000122,0.183,0.0595,156.341,4,heavy-metal
Riff,Que Sea Rock,Mala Noche,41,247253,0,0.522,0.857,4,-4.941,0,0.0308,0.000157,9.58e-05,0.354,0.538,96.177,4,heavy-metal
Los Antiguos,Madera Prohibida,El Inventor Del Mal,35,283376,0,0.424,0.915,4,-5.182,1,0.0308,7.29e-06,0.0689,0.391,0.245,92.718,4,heavy-metal
De La Tierra,De La Tierra,Maldita Historia,35,266800,0,0.405,0.99,6,-3.067,1,0.088,0.000773,0.401,0.18,0.275,170.062,4,heavy-metal
Riff,Que Sea Rock,Lily Malone,40,302586,0,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,127.616,4,heavy-metal
Asspera,Hijo de Puta,Partiendo Cabezas,36,300328,1,0.507,0.961,1,-4.647,1,0.0568,0.000168,8.35e-05,0.703,0.759,75.002,4,heavy-metal
Rata Blanca,Rata Blanca,Chico Callejero,?,307693,0,0.535,0.546,4,-13.637,1,0.0344,0.0224,0.879,0.257,0.32,117.652,4,heavy-metal
Almafuerte,Mundo Guanaco,El Pibe Tigre,41,243106,0,0.58,0.852,4,-7.099,0,0.0756,0.000384,0,0.11,0.576,116.936,4,heavy-metal
Stam1na,Stam1na,Kadonneet kolme sanaa,37,222726,0,0.452,0.817,2,-8.372,1,0.0459,4.06e-05,0.915,0.394,0.354,130.161,4,heavy-metal
Pappo;Divididos,"Pappo y Amigos, Vol. 2",Sucio y Desprolijo,37,266493,0,0.423,0.976,11,-5.044,0,0.0793,0.00334,0.00177,0.836,0.49,143.244,4,heavy-metal
Rata Blanca,Rata Blanca,Sólo Para Amarte,38,342160,0,0.522,0.632,6,-15.762,0,0.0346,0.0268,0.916,0.202,0.539,91.95,4,heavy-metal
Ricardo Iorio,Atesorando los cielos,Justo Que Te Vas,41,287226,0,0.471,0.778,11,-3.941,1,0.0289,0.223,1.84e-05,0.428,0.52,93.969,4,heavy-metal
Ricardo Iorio,Ayer Deseo Hoy Realidad,Ritmo y Blues Con Armonicas,41,247293,0,0.593,0.772,9,-5.884,1,0.0361,0.0208,1.09e-05,0.347,0.74,118.173,4,heavy-metal
Carajo,Atrapasueños,El Error,39,216800,0,0.478,0.977,8,-3.954,1,0.0919,0.00555,1.86e-06,0.202,0.407,149.911,4,heavy-metal
Hermetica,Intérpretes,Tú Eres Su Seguridad,43,304600,0,0.434,0.676,0,-8.545,1,0.0305,0.00236,0,0.398,0.486,127.331,4,heavy-metal
Almafuerte,Mundo Guanaco,Sentir Indiano,39,239466,0,0.503,0.69,0,-6.43,1,0.0287,0.000443,0,0.224,0.451,89.032,4,heavy-metal
Hermetica,Victimas del Vaciamiento,Soy de la Esquina,41,190066,0,0.372,0.831,7,-10.068,1,0.0429,0.00011,3.92e-06,0.077,0.697,110.908,4,heavy-metal
Rata Blanca,Triste Hora,Mujer Amante,0,363120,0,0.497,0.649,11,-10.205,0,0.0334,0.0145,3.78e-06,0.0477,0.567,115.357,4,heavy-metal
OConnor,Un Poco de Respeto,Yo Caníbal,42,195932,0,0.442,0.823,2,-7.16,1,0.0438,4.6e-05,0.000343,0.324,0.424,182.069,4,heavy-metal
Almafuerte,Toro y Pampa (Remasterizado 2021),Toro y Pampa,39,211348,0,0.477,0.852,9,-4.108,1,0.0368,0.00337,0,0.159,0.374,127.218,4,heavy-metal
Carajo,Atrapasueños,Triste,37,251946,0,0.523,0.938,10,-4.734,0,0.0599,7.86e-05,8.31e-06,0.076,0.21,124.968,4,heavy-metal
Ricardo Iorio,Ayer Deseo Hoy Realidad,Jugo de Tomate,36,201333,0,0.527,0.782,4,-5.951,0,0.0351,0.0471,6.7e-05,0.0793,0.805,126.066,4,heavy-metal
Almafuerte,Mundo Guanaco,Desencuentro,39,136893,0,0.388,0.86,1,-7.221,1,0.0781,8.61e-05,0,0.088,0.535,145.323,4,heavy-metal
Hermetica,Victimas del Vaciamiento,Buscando Razón,39,221200,0,0.465,0.708,2,-10.568,1,0.0286,0.000239,7.57e-06,0.0872,0.685,97.28,4,heavy-metal
Pappo;Almafuerte,"Pappo y Amigos, Vol. 2",Llegara la Paz,37,214533,0,0.365,0.912,11,-5.877,0,0.0442,7.24e-05,0.000634,0.707,0.701,140.192,4,heavy-metal
Hermetica,Acido Argentino,Gil Trabajador,40,188933,0,0.426,0.951,7,-8.2,1,0.0989,0.00053,0,0.475,0.394,143.193,4,heavy-metal
Hermetica,Acido Argentino,Evitando el Ablande,?,172493,0,0.328,0.908,7,-9.312,1,0.0622,2.43e-05,4.67e-05,0.3,0.403,147.312,4,heavy-metal
Almafuerte,Trillando la Fina,Si me ves volver,36,232026,0,0.559,0.575,2,-5.225,1,0.0248,0.231,2.21e-06,0.122,0.38,140.064,4,heavy-metal
Hermetica,Acido Argentino,Memoria de Siglos,42,347840,0,0.365,0.722,4,-10.762,0,0.0301,0.000115,0.0208,0.208,0.284,84.974,4,heavy-metal
Almafuerte,A Fondo Blanco,El Visitante,37,259959,0,0.353,0.815,7,-3.606,1,0.0282,0.000192,6.22e-05,0.348,0.406,88.325,4,heavy-metal
Carajo,Inmundo,Acorazados,36,250386,0,0.534,0.938,3,-4.299,1,0.0623,0.00559,0,0.239,0.578,146.979,4,heavy-metal
Riff,Zona de Nadie (Remasterizado 2016),El Forastero - Remasterizado 2016,38,164013,0,0.485,0.803,5,-9.47,1,0.0805,0.0124,0.0149,0.11,0.857,151,4,heavy-metal
Stam1na;Anna Eriksson,Taival,Gaian lapsi (feat. Anna Eriksson),36,200446,0,0.354,0.956,2,-4.028,1,0.0991,0.000161,0.000602,0.179,0.503,142.855,4,heavy-metal
Hermetica,Acido Argentino,Robo un Auto,?,222000,0,0.406,0.947,11,-9.738,0,0.0817,0.000117,2.11e-05,0.109,0.328,139.913,4,heavy-metal
Almafuerte,En Vivo Obras,Debes Saberlo - En Vivo,34,202277,0,0.173,0.985,0,-5.528,1,0.0815,0.000196,0.142,0.65,0.474,160.692,4,heavy-metal
Carajo,Hoy Como Ayer (En Vivo),Constrictor,36,280426,0,0.628,0.801,6,-4.424,1,0.0312,0.0319,1.13e-06,0.0895,0.274,99.989,4,heavy-metal
Carajo,Inmundo,Chico Granada,42,214733,0,0.458,0.957,8,-3.949,1,0.081,0.00445,0.000115,0.0853,0.394,159.855,4,heavy-metal
Hermetica,Acido Argentino,Atravesando Todo Limite,40,240933,0,0.451,0.839,11,-8.944,0,0.0703,0.0207,5.34e-06,0.182,0.512,120.648,4,heavy-metal
Almafuerte,Ultimando (Cotidiafonos Volumen 1),Patria al Hombro,38,232453,0,0.244,0.955,9,-3.111,1,0.131,0.000932,0,0.139,0.461,161.811,4,heavy-metal
Almafuerte,A Fondo Blanco,Aguante Bonavena,36,160533,0,0.401,0.977,9,-2.953,1,0.144,0.00839,1.07e-06,0.555,0.351,73.666,4,heavy-metal
Pappo;Viejas Locas,"Pappo y Amigos, Vol. 1",Blus Local,38,147440,0,0.575,0.637,2,-7.757,0,0.0434,0.101,0.0169,0.224,0.891,134.393,4,heavy-metal
Carajo,Inmundo,El Que Ama Lo Que Hace,43,222520,0,0.464,0.99,6,-2.614,1,0.0884,0.00261,0,0.307,0.558,160.03,4,heavy-metal
OConnor,Río Extraño,Río Extraño,35,267746,0,0.572,0.862,10,-4.482,1,0.0329,0.000313,4.95e-05,0.199,0.41,124.05,4,heavy-metal
Hermetica,Intérpretes,Yo No Lo Haré,?,243000,0,0.406,0.612,0,-8.881,1,0.0338,0.104,5.49e-06,0.115,0.166,123.745,4,heavy-metal
Hermetica,Acido Argentino,Del Camionero,38,269733,0,0.346,0.669,2,-12.34,1,0.0436,0.000398,0.00211,0.188,0.153,147.467,4,heavy-metal
Malon,Serie De Oro,Sintoma De La Infeccion,35,255400,0,0.385,0.902,4,-6.595,0,0.068,0.000214,0.000115,0.148,0.607,140.671,4,heavy-metal
Almafuerte,Rock x siempre,A Vos Amigo,0,284000,0,0.403,0.916,9,-3.71,1,0.0428,0.000599,5.35e-06,0.131,0.443,129.051,4,heavy-metal
Malon,Serie De Oro,Castigador Por Herencia,36,220893,0,0.481,0.88,4,-7.256,1,0.0605,0.000446,0.000373,0.264,0.634,136.912,4,heavy-metal
Hermetica,Acido Argentino,En las Calles de Liniers,36,208506,0,0.605,0.9,10,-9.264,0,0.0677,7.7e-05,0,0.345,0.309,117.134,4,heavy-metal
Malon,Nuevo Orden Mundial,Deshacer el Mundo,39,290920,0,0.523,0.948,2,-4.946,1,0.0499,0.000253,1.96e-05,0.1,0.474,144.029,4,heavy-metal
Brothers of Metal,Prophecy of Ragnarök,Yggdrasil,62,272292,0,0.469,0.743,1,-5.57,0,0.0272,0.00222,0.000111,0.276,0.481,86.953,4,heavy-metal
Barilari,Abuso De Poder,Algo Mágico,34,263665,0,0.467,0.744,2,-4.45,0,0.0346,0.000801,0,0.131,0.316,144.058,4,heavy-metal
Barilari;Jens Johansson;Emppu Vuorinen;Sami Vänskä;Jukka Nevalainen,Barilari,Y las Sombras Quedarán Atrás,32,433066,0,0.485,0.809,6,-5.558,1,0.037,0.000635,0.0139,0.103,0.26,133.527,4,heavy-metal
Beast In Black,From Hell with Love,Sweet 1 Lies,60,206563,0,0.466,0.912,1,-5.141,0,0.0466,7.75e-05,0.00294,0.284,0.661,136.035,4,heavy-metal
Los Antiguos,Madera Prohibida,H.P.V.,33,137430,0,0.379,0.993,4,-5.482,0,0.126,2.4e-05,0.0058,0.8,0.203,116.877,4,heavy-metal
Stepfather Fred,Blue Pride,Blue Pride,32,208024,0,0.612,0.792,6,-5.799,1,0.0456,0.00059,0,0.079,0.484,119.982,4,heavy-metal
Los Antiguos,Simple,Los grises,33,131213,0,0.272,0.94,1,-4.951,0,0.0766,4.31e-06,0.000773,0.14,0.256,97.276,4,heavy-metal
Accept,Too Mean to Die,The Best Is yet to Come,55,287466,0,0.402,0.647,11,-7.243,0,0.032,0.00281,1.77e-05,0.111,0.508,167.973,4,heavy-metal
A.N.I.M.A.L.;Chuck Jhonson and Juan Jose Burgos;Richard Kaplan,Poder Latino,Fuerza para aguantar - Strength to Endure,33,168533,?,0.424,0.932,5,-6.386,1,0.0531,0.00103,0,0.35,0.612,163.564,4,heavy-metal
Asspera,Garcha2 X To2 La2,La Puntita,33,298783,1,0.364,0.854,2,-5.179,1,0.0445,9.1e-05,0.000298,0.165,0.552,134.944,3,heavy-metal
Kotiteollisuus,7,Vieraan sanomaa,33,269440,0,0.359,0.869,9,-3.689,1,0.0415,0.000245,0.488,0.101,0.274,202.085,4,heavy-metal
Almafuerte,Trillando la Fina,"Muere monstruo, muere",33,248973,0,0.426,0.951,2,-3.739,1,0.0593,0.00548,0,0.15,0.527,174.11,4,heavy-metal
Riff,Que Sea Rock,En la Ciudad del Gran Rio,35,274546,0,0.525,0.95,9,-4.287,1,0.0553,3.45e-05,0.000684,0.226,0.466,131.246,4,heavy-metal
Asspera,Garcha2 X To2 La2,Vecinos de Mierda,34,248090,1,0.565,0.936,1,-4.197,1,0.0295,1.31e-05,0.101,0.106,0.634,110.021,4,heavy-metal
Asspera,Cada Vez Mas Pelotudos,El Peaje Más Caro del Mundo,34,333653,1,0.515,0.913,1,-2.724,1,0.0467,0.000366,1.29e-06,0.864,0.396,125.016,4,heavy-metal
Riff,Que Sea Rock,Bienvenida a Mi Lado Oscuro,33,205266,0,0.393,0.974,9,-3.288,1,0.128,9.18e-05,0,0.29,0.531,172.814,4,heavy-metal
Almafuerte,Del Entorno,Por Nacer,33,178373,0,0.252,0.961,4,-3.42,0,0.0706,0.000452,0.000474,0.0674,0.421,85.313,4,heavy-metal
Almafuerte,Trillando la Fina,Trillando la fina,34,207840,0,0.561,0.896,0,-4.271,1,0.0452,0.00493,1.83e-06,0.141,0.704,132.086,4,heavy-metal
Riff,Contenidos,Mal Romance,34,173840,0,0.498,0.84,2,-9.822,1,0.0455,9.88e-05,0.113,0.103,0.0916,89.069,4,heavy-metal
Carajo,Hoy Como Ayer (En Vivo),Invisible,34,247840,0,0.403,0.981,6,-3.199,1,0.0715,0.000207,0.0013,0.0982,0.319,158.071,4,heavy-metal
Almafuerte,A Fondo Blanco,Homenaje,33,253026,0,0.42,0.96,2,-3.478,1,0.0523,0.0176,1.22e-05,0.229,0.447,125.885,4,heavy-metal
Carajo,Inmundo,Joder,34,224146,0,0.611,0.992,0,-2.098,1,0.103,0.000278,1.01e-05,0.132,0.541,127.973,4,heavy-metal
Hermetica,Intérpretes,Sepulcro Civil,34,180400,0,0.289,0.917,0,-8.521,1,0.236,0.00362,0,0.119,0.355,150.04,4,heavy-metal
